tax_block,tax_lot,council_district,address,bldgclass,ownername,unitsres,bbl,borocode,issue_date,violation_type_code,violation_number,violation_category,violation_type,house_maint_code_violate_count,is_tax_lien_sale_eligable,violation_count,has_tax_lien,has_violations,is_residential,unitsres_zero,zombie_score,likely_zombie,borough
7804,10,46.0,1189 EAST 56 STREET,B1,"ALEXANDER, DONNA",2.0,3078040010,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
4703,58,45.0,267 EAST 55 STREET,C2,"ROWE, ORAL",5.0,3047030058,3.0,no violations,no violations,no violations,no violations,no violations,2.0,1.0,2.0,1,0,1,0,4.0,0,Brooklyn
5288,46,38.0,3810 FT HAMILTON PARKWAY,S2,MOHAMMAD MUZAHIR,2.0,3052880046,3.0,20060106,LL6291,15614,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,6.0,1.0,6.0,1,1,0,0,8.0,1,Brooklyn
1305,76,35.0,227 SULLIVAN PLACE,C1,227 REALTY GROUP,27.0,3013050076,3.0,19930816,LL6291,39723,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,38.0,1.0,38.0,1,1,1,0,24.0,1,Brooklyn
7786,45,23.0,212-02 UNION TURNPIKE,K1,ECCGP LLC,0.0,4077860045,4.0,19930628,LL6291,09814,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
6727,16,20.0,57-23 160 STREET,B3,JIANFEI LIN,2.0,4067270016,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5485,12,20.0,47-25 PARSONS BOULEVARD,B3,CHARLES IN JOO CHUNG,2.0,4054850012,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
2820,95,49.0,1 EDGEWATER STREET,O3,ONE EDGEWATER EQUITIES LLC,0.0,5028200095,5.0,20191108,LBLVIO,16079,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Staten Island
2856,60,49.0,605 TOMPKINS AVENUE,B1,EVA KALUSKI,2.0,5028560060,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
15823,33,31.0,31-07 LEWMAY ROAD,C0,JOSEPH JEAN,3.0,4158230033,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7614,48,45.0,3216 AVENUE J,A1,IMBO 3216 REALTY CO LLC,1.0,3076140048,3.0,20190823,C,CN1802RA,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,0.0,0.0,0,1,1,0,2.0,0,Brooklyn
5141,251,39.0,CONEY ISLAND AVENUE,V2,"SHIWKUWAR, DORIS",0.0,3051410251,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,0,1,1.0,0,Brooklyn
5605,53,44.0,1369 44 STREET,C2,SPREI FAMILY TRUST,5.0,3056050053,3.0,20130301,LBLVIO,10632,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,5.0,1.0,5.0,1,1,1,0,7.5,1,Brooklyn
4623,25,41.0,76 EAST 54 STREET,B1,"BAUMGARTEN, SHOLOM BER",2.0,3046230025,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5309,47,39.0,106 DAHILL ROAD,B1,"KAMAL EQUITY COMPANY, LLC",2.0,3053090047,3.0,19900504,C,12JR12,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,0.0,0.0,0,1,1,0,2.0,0,Brooklyn
8542,13,46.0,2165 HENDRICKSON STREET,B1,Andrea Gillson,2.0,3085420013,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
1266,36,35.0,1548 BEDFORD AVENUE,H2,1550 BEDFORD AVE LLC,0.0,3012660036,3.0,20210804,AEUHAZ1,00397,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
7816,1,23.0,85-05 212 STREET,A1,"ASSYAG, AYELET",1.0,4078160001,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
5121,45,20.0,134-47 MAPLE AVENUE,G6,CROWN MANSION LLC,0.0,4051210045,4.0,20130102,AEUHAZ1,01112,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
1206,24,36.0,1224 PACIFIC STREET,C1,ATZ REALTY LLC,15.0,3012060024,3.0,20231004,AEUHAZ1,01522,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,39.0,1.0,39.0,1,1,1,0,24.5,1,Brooklyn
4701,3,45.0,5306 CHURCH AVENUE,S2,PFS GROUP INC,2.0,3047010003,3.0,20230620,LBLVIO,22154,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,0.0,1.0,0,1,0,0,2.5,0,Brooklyn
5154,7,40.0,1114 CORTELYOU ROAD,S2,MARIO VIDALS,2.0,3051540007,3.0,20230620,LBLVIO,12480,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
2862,113,49.0,11 HOPE AVENUE,A5,PHILIP MANITTA,1.0,5028620113,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
1776,56,21.0,104-33 ROOSEVELT AVENUE,V1,"MARRERO, IVELISSE",0.0,4017760056,4.0,20120725,AEUHAZ1,00211,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,0,1,6.0,1,Queens
2766,92,17.0,1315 RANDALL AVENUE,F5,A & M CARPENTRY DESIGNS CORP.,0.0,2027660092,2.0,20030319,LL6291,09555,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Bronx
4246,32,50.0,366 BEACH AVENUE,A5,"CHEN, WEI HUAN",1.0,5042460032,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
7840,37,23.0,224-38 77 AVENUE,A2,"ZHENG, MARK",1.0,4078400037,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7848,53,46.0,1528 EAST 51 STREET,A9,"SMALLS, SHEILA A",1.0,3078480053,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
1717,6,33.0,39 WALWORTH STREET,E1,LFFT TIC LLC,0.0,3017170006,3.0,20051001,LL1081,03142,V-DOB VIOLATION - ACTIVE,LL1081-LOCAL LAW 10/81 - ELEVATOR                                      ELEVATOROPTIONAL,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
3607,8,41.0,912 EAST 98 STREET,C7,RH 912 SARATOGA AVE LLC,35.0,3036070008,3.0,19930816,LL6291,19067,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,197.0,1.0,197.0,1,1,1,0,103.5,1,Brooklyn
5036,22,20.0,135-18 ROOSEVELT AVENUE,K2,135-18 ZING REALTY LLC,0.0,4050360022,4.0,19990316,LL6291,28154,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Queens
5387,84,39.0,599 EAST 3 STREET,A1,PURABI BAGCI,1.0,3053870084,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
4740,7,45.0,5516 TILDEN AVENUE,B1,AHMAD MUHAMAD,2.0,3047400007,3.0,20220216,AEUHAZ1,00309,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,1,0,5.0,0,Brooklyn
14199,43,32.0,162-37 97 STREET,A1,"RAWDON, JOSEPH",1.0,4141990043,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
8720,14,48.0,3209 CONEY ISLAND AVENUE,P9,"OCEANA HOMEOWNERS ASSOCIATION, INC.",0.0,3087200014,3.0,20180406,LBLVIO,09933,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Brooklyn
13690,64,31.0,259-64 149 AVENUE,B2,MARIE MAUDE OCEAN,2.0,4136900064,4.0,no violations,no violations,no violations,no violations,no violations,1.0,0.0,1.0,0,0,1,0,0.5,0,Queens
4675,16,41.0,820 UTICA AVENUE,K4,51 STREET LLC,0.0,3046750016,3.0,20230620,LBLVIO,39205,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,40.0,0.0,40.0,0,1,0,1,23.0,1,Brooklyn
1860,11,36.0,1192 FULTON STREET,C7,BAWABEH BROTHERS NO. 2 LLC,12.0,3018600011,3.0,20111213,LBLVIO,15892,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,3.0,0.0,3.0,0,1,1,0,3.5,0,Brooklyn
7617,17,45.0,1155 EAST 35 STREET,C1,"MIDWOOD 35TH REALTY, LLC",38.0,3076170017,3.0,20220202,BENCH,00479,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,107.0,1.0,107.0,1,1,1,0,58.5,1,Brooklyn
5101,6,40.0,2022 CHURCH AVENUE,K1,ELSAID REALTY LLC,0.0,3051010006,3.0,19930816,LL6291,18525,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
1162,48,35.0,494 PROSPECT PLACE,C1,K-LAND PROPERTY COMPANY LLC,8.0,3011620048,3.0,20240923,LBLVIO,08079,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,29.0,1.0,29.0,1,1,1,0,19.5,1,Brooklyn
1775,17,21.0,104-44 38 AVENUE,B1,"FLORES, JOSE",2.0,4017750017,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7405,38,48.0,2811 OCEAN AVENUE,O9,"APELBAUM, SARA",1.0,3074050038,3.0,20151001,LBLVIO,10318,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
1802,29,36.0,222 LEXINGTON AVENUE,C3,LYNCH KAREN R.,4.0,3018020029,3.0,20230630,LBLVIO,31349,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,1.0,1.0,1,1,1,0,5.5,1,Brooklyn
5586,44,38.0,957 41 STREET,B2,ISRAEL KOZLIK,2.0,3055860044,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5603,21,44.0,1134 43 STREET,C2,"MANGAL FAMILY TRUST, DATED FEBRUARY 9, 2 011",6.0,3056030021,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5309,18,39.0,79 TEHAMA STREET,B1,"HOQUE, NUR S",2.0,3053090018,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
5625,81,13.0,100A PILOT STREET,A5,"SABRINA L. BERENT INFANTE, CO-TRUSTEE",1.0,2056250081,2.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Bronx
5387,23,13.0,2892 ZULETTE AVENUE,B2,"UNAL, GOKHAN",2.0,2053870023,2.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Bronx
1240,73,36.0,783 STERLING PLACE,C2,CATHY SAM,6.0,3012400073,3.0,20060106,LL6291,12634,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,8.0,1.0,8.0,1,1,1,0,9.0,1,Brooklyn
5180,38,20.0,140-46 SANFORD AVENUE,D6,SANFORD TOWER LLC,34.0,4051800038,4.0,20231004,AEUHAZ1,02223,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,0.0,1.0,0.0,1,1,1,0,5.0,0,Queens
8252,47,19.0,52-48 LITTLE NECK PARKWAY,B1,"DASKAROLIS, EVANGELOS",2.0,4082520047,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
1,210,49.0,40 BAY STREET LANDING,T2,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,0.0,5000010210,5.0,20161102,BENCH,00506,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,0.0,0.0,0.0,0,1,0,1,3.0,0,Staten Island
5353,58,39.0,555 MCDONALD AVENUE,C2,MOHAMMED ISLAM,6.0,3053530058,3.0,20201111,AEUHAZ1,00401,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,19.0,1.0,19.0,1,1,1,0,14.5,1,Brooklyn
5031,6,40.0,10 MAPLE STREET,D7,MAPLE10 LLC,52.0,3050310006,3.0,20120815,E,ACC101438,V-DOB VIOLATION - ACTIVE,E-ELEVATOR                                                        ELEVATORREQUIRED,45.0,1.0,45.0,1,1,1,0,27.5,1,Brooklyn
1273,8,35.0,847 FRANKLIN AVENUE,S9,SAMUEL SPRINGER,6.0,3012730008,3.0,20140515,LBLVIO,13427,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,4.0,1.0,4.0,1,1,0,0,7.0,1,Brooklyn
7789,32,45.0,4104 AVENUE J,S2,MIMAR REALTY CORP,2.0,3077890032,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,0,3.0,0,Brooklyn
1168,53,35.0,726 FRANKLIN AVENUE,S9,STEVE BAILEY,6.0,3011680053,3.0,20060106,LL6291,16430,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,10.0,1.0,10.0,1,1,0,0,10.0,1,Brooklyn
5222,47,20.0,49-03 KISSENA BOULEVARD,B1,4903 KISSENA LLC,2.0,4052220047,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
4780,107,45.0,1252 UTICA AVENUE,K1,212 FIFTH AVENUE LLC,0.0,3047800107,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,1,4.0,0,Brooklyn
7807,27,23.0,82-17 215 STREET,A1,KALVODA ROBERTO TRUST,1.0,4078070027,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
8115,37,42.0,9720 AVENUE B,G7,EM MA 9720 AVENUE B LLC,0.0,3081150037,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,0,1,4.0,0,Brooklyn
5026,2,20.0,38-33 147 STREET,C0,H RODRIGUES,3.0,4050260002,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7826,20,45.0,1960 EAST 46 STREET,C1,1495-99 EAST 46 STREET CORP.,22.0,3078260020,3.0,20040213,LL6291,13314,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,157.0,1.0,157.0,1,1,1,0,83.5,1,Brooklyn
1233,1,36.0,115 ROGERS AVENUE,C7,TYC REALTY INC,7.0,3012330001,3.0,20220601,C,22-01614,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,1.0,0.0,1,1,1,0,5.0,0,Brooklyn
7836,25,46.0,1253 EAST 56 STREET,B1,"ST. VIL, YVES",2.0,3078360025,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
1968,22,36.0,376 GREENE AVENUE,C0,"SYLVESTRE, JACQUES",3.0,3019680022,3.0,20160420,AEUHAZ1,00134,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,30.0,1.0,30.0,1,1,1,0,20.0,1,Brooklyn
5305,88,39.0,3366 12 AVENUE,C0,MARRI TERESA,3.0,3053050088,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
4678,7,41.0,814 LINDEN BOULEVARD,B2,"HARRIS, AS SPECIFIC DEVISEE, DEBBIE A",2.0,3046780007,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
1,10,49.0,139 BAY STREET,E1,G.R.P. GROUP HOOLDINGS LLC,0.0,5000010010,5.0,20161201,EVCAT1,05040,V-DOB VIOLATION - ACTIVE,EVCAT1-ELEVATOR ANNUAL INSPECTION / TEST                               ELEVATORREQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Staten Island
5387,1,39.0,306 CORTELYOU ROAD,S3,"TAVERAS, FRANCISCO",3.0,3053870001,3.0,20230425,LBLVIO,10991,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,1.0,1.0,1.0,1,1,0,0,5.5,1,Brooklyn
2376,28,51.0,147 KEATING PLACE,A5,"SHI, YEE YUNG",1.0,5023760028,5.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Staten Island
6429,43,20.0,149-17 REEVES AVENUE,A5,"CHEN, KEVIN",1.0,4064290043,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
8812,122,48.0,95 NEPTUNE AVENUE,C0,MAHMOOD HASSAN,3.0,3088120122,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
1175,85,35.0,567 ST JOHNS PLACE,C1,"TEMA, GERARD",8.0,3011750085,3.0,20140101,AEUHAZ1,00090,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,91.0,1.0,91.0,1,1,1,0,50.5,1,Brooklyn
1305,1,35.0,355 ROGERS AVENUE,C7,219 REALTY GROUP,25.0,3013050001,3.0,19930816,LL6291,38948,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,64.0,1.0,64.0,1,1,1,0,37.0,1,Brooklyn
7596,46,45.0,3216 AVENUE I,B2,"SKYERS, MARCIA",2.0,3075960046,3.0,20190724,AEUHAZ1,00541,V-DOB VIOLATION - ACTIVE,AEUHAZ1-FAIL TO CERTIFY CLASS 1                                         NONE,4.0,1.0,4.0,1,1,1,0,7.0,1,Brooklyn
5370,1,39.0,569 MCDONALD AVENUE,M1,BAITUL- JANNAH ZAME M,1.0,3053700001,3.0,20090101,LL6291,16200,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,2.0,0.0,2.0,0,1,0,0,3.0,0,Brooklyn
4700,6,45.0,5214 CHURCH AVENUE,S5,"FOYLE, FRANKLYN T",5.0,3047000006,3.0,20090101,LL6291,14635,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,30.0,0.0,30.0,0,1,0,0,17.0,1,Brooklyn
5393,25,39.0,800 CONEY ISLAND AVENUE,G1,"FIRST 800CONEYISLAND, LLC",0.0,3053930025,3.0,20230620,LBLVIO,12503,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
4703,2,45.0,5504 CHURCH AVENUE,S2,ROWL DELORES,2.0,3047030002,3.0,20080103,LL6291,15444,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Brooklyn
5196,122,20.0,43-41 SMART STREET,B2,"LI, KWONG CHIU",2.0,4051960122,4.0,20040602,C,ER02DM,V-DOB VIOLATION - ACTIVE,C-CONSTRUCTION                                                    OTHER   OPTIONAL,0.0,0.0,0.0,0,1,1,0,2.0,0,Queens
785,37,50.0,174 MARTIN AVENUE,A2,"LABIN, JACOB",1.0,5007850037,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
5084,56,40.0,728 ROGERS AVENUE,S5,SHV ARTS INC,5.0,3050840056,3.0,20240923,LBLVIO,11474,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,6.0,1.0,6.0,1,1,0,0,8.0,1,Brooklyn
15818,47,31.0,181 BEACH 26 STREET,B1,DIANA LION LLC,2.0,4158180047,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
9,28,49.0,78 RICHMOND TERRACE,Y2,NYC POLICE DEPARTMENT,0.0,5000090028,5.0,20230620,LBLVIO,07174,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,1,3.0,0,Staten Island
5054,35,40.0,730 FLATBUSH AVENUE,C7,J & J 730,19.0,3050540035,3.0,20201102,BENCH,00663,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,55.0,1.0,55.0,1,1,1,0,32.5,1,Brooklyn
6719,54,44.0,1053 EAST 17 STREET,A1,"CHAIFETZ, YITZCHOK Y",1.0,3067190054,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
1703,81,21.0,32-11 108 STREET,B1,"DE LA CRUZ, FAUSTINOE",2.0,4017030081,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
7761,54,45.0,910 EAST 58 STREET,B9,NORBERT WALROND,2.0,3077610054,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
7780,8,46.0,1165 EAST 54 STREET,D4,KINGS VILLAGE CORP.,156.0,3077800008,3.0,20120817,LL11/98,HAZ73678,V-DOB VIOLATION - ACTIVE,LL11/98-LOCAL LAW 11/98 - FACADE                                        FACADE  OPTIONAL,70.0,0.0,70.0,0,1,1,0,37.0,1,Brooklyn
16083,1,31.0,357 BEACH 70 STREET,S9,226-17 REALTY INC.,4.0,4160830001,4.0,20130301,LBLVIO,16072,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,30.0,1.0,30.0,1,1,0,0,20.0,1,Queens
8512,57,46.0,1874 EAST 52 STREET,B1,"BRAITHWAITE, DEXTER  O",2.0,3085120057,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
2016,40,36.0,1126 FULTON STREET,S5,KLANSTUY REALTY LLC 25%,6.0,3020160040,3.0,20240923,LBLVIO,09352,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,4.0,0.0,4.0,0,1,0,0,4.0,0,Brooklyn
7775,36,45.0,1277 EAST 49 STREET,A5,"DUBUISSION, DAJAMENFULD",1.0,3077750036,3.0,no violations,no violations,no violations,no violations,no violations,2.0,0.0,2.0,0,0,1,0,1.0,0,Brooklyn
7929,29,45.0,5444 KINGS HIGHWAY,A5,MARY O GAY,1.0,3079290029,3.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Brooklyn
13656,61,31.0,253-51 149 DRIVE,B2,"AIKMAN, SHARON",2.0,4136560061,4.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Queens
3594,23,50.0,26 FREMONT AVENUE,A1,"SCHIMENTI, FRANK J",1.0,5035940023,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
4306,15,50.0,29 PROSPECT PLACE,A1,"CAPOBIANCO, JEAN T",1.0,5043060015,5.0,no violations,no violations,no violations,no violations,no violations,0.0,0.0,0.0,0,0,1,0,0.0,0,Staten Island
16121,143,32.0,87-06 ROCKAWAY BEACH BLVD,K4,"BEACH 116TH STREET,    .",2.0,4161210143,4.0,19990316,LL6291,30756,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,0.0,1.0,0.0,1,1,0,0,5.0,0,Queens
1175,69,35.0,609 ST JOHNS PLACE,C1,ST. JOHNS PROPERTIES LLC,13.0,3011750069,3.0,20180406,LBLVIO,10051,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,3.0,0.0,3.0,0,1,1,0,3.5,0,Brooklyn
4693,17,41.0,465 EAST 96 STREET,B1,BEVERLY SWEET,2.0,3046930017,3.0,no violations,no violations,no violations,no violations,no violations,0.0,1.0,0.0,1,0,1,0,3.0,0,Brooklyn
1142,16,35.0,972 DEAN STREET,F5,"9K GROUP, LLC",0.0,3011420016,3.0,20121001,EVCAT1,02531,V-DOB VIOLATION - ACTIVE,EVCAT1-ELEVATOR ANNUAL INSPECTION / TEST                               ELEVATORREQUIRED,0.0,1.0,0.0,1,1,0,1,6.0,1,Brooklyn
5090,51,40.0,804 ROGERS AVENUE,B1,EVANGELICAL CHRISTIAN CHURCH OF BROOKLYN,2.0,3050900051,3.0,19930601,LL6291,10226,V-DOB VIOLATION - ACTIVE,LL6291-LOCAL LAW 62/91 - BOILERS                                       BOILER  REQUIRED,3.0,1.0,3.0,1,1,1,0,6.5,1,Brooklyn
1219,6,36.0,1022 BERGEN STREET,S1,EBENEZER WES METH CH,1.0,3012190006,3.0,20230620,LBLVIO,23943,V-DOB VIOLATION - ACTIVE,LBLVIO-LOW PRESSURE BOILER                                             BOILER  REQUIRED,0.0,0.0,0.0,0,1,0,0,2.0,0,Brooklyn
